,ride,VenID,PUID,PUhour,tot_rides,Borough,service_zone
8142,FTD,B02682,88.0,10,1,Manhattan,Yellow Zone
8143,FTD,B02682,88.0,11,5,Manhattan,Yellow Zone
8144,FTD,B02682,88.0,12,4,Manhattan,Yellow Zone
8145,FTD,B02682,88.0,13,3,Manhattan,Yellow Zone
8146,FTD,B02682,88.0,2,3,Manhattan,Yellow Zone
8147,FTD,B02682,88.0,4,2,Manhattan,Yellow Zone
8148,FTD,B02682,88.0,5,1,Manhattan,Yellow Zone
8149,FTD,B02682,88.0,7,2,Manhattan,Yellow Zone
8150,FTD,B02682,88.0,8,5,Manhattan,Yellow Zone
8151,FTD,B02682,88.0,9,1,Manhattan,Yellow Zone
8152,FTD,B02682,89.0,0,9,Brooklyn,Boro Zone
8153,FTD,B02682,89.0,1,2,Brooklyn,Boro Zone
8154,FTD,B02682,89.0,10,1,Brooklyn,Boro Zone
8155,FTD,B02682,89.0,11,5,Brooklyn,Boro Zone
8156,FTD,B02682,89.0,12,6,Brooklyn,Boro Zone
8157,FTD,B02682,89.0,13,5,Brooklyn,Boro Zone
8158,FTD,B02682,89.0,2,3,Brooklyn,Boro Zone
8159,FTD,B02682,89.0,3,1,Brooklyn,Boro Zone
8160,FTD,B02682,89.0,4,1,Brooklyn,Boro Zone
8161,FTD,B02682,89.0,5,2,Brooklyn,Boro Zone
8162,FTD,B02682,89.0,6,8,Brooklyn,Boro Zone
8163,FTD,B02682,89.0,7,8,Brooklyn,Boro Zone
8164,FTD,B02682,89.0,8,15,Brooklyn,Boro Zone
8165,FTD,B02682,89.0,9,3,Brooklyn,Boro Zone
8166,FTD,B02682,90.0,0,7,Manhattan,Yellow Zone
8167,FTD,B02682,90.0,1,4,Manhattan,Yellow Zone
8168,FTD,B02682,90.0,10,13,Manhattan,Yellow Zone
8169,FTD,B02682,90.0,11,5,Manhattan,Yellow Zone
8170,FTD,B02682,90.0,12,8,Manhattan,Yellow Zone
8171,FTD,B02682,90.0,13,9,Manhattan,Yellow Zone
8172,FTD,B02682,90.0,2,4,Manhattan,Yellow Zone
8173,FTD,B02682,90.0,4,5,Manhattan,Yellow Zone
8174,FTD,B02682,90.0,5,7,Manhattan,Yellow Zone
8175,FTD,B02682,90.0,6,14,Manhattan,Yellow Zone
8176,FTD,B02682,90.0,7,23,Manhattan,Yellow Zone
8177,FTD,B02682,90.0,8,20,Manhattan,Yellow Zone
8178,FTD,B02682,90.0,9,25,Manhattan,Yellow Zone
8179,FTD,B02682,91.0,0,1,Brooklyn,Boro Zone
8180,FTD,B02682,91.0,1,3,Brooklyn,Boro Zone
8181,FTD,B02682,91.0,10,2,Brooklyn,Boro Zone
8182,FTD,B02682,91.0,11,5,Brooklyn,Boro Zone
8183,FTD,B02682,91.0,12,3,Brooklyn,Boro Zone
8184,FTD,B02682,91.0,13,6,Brooklyn,Boro Zone
8185,FTD,B02682,91.0,2,2,Brooklyn,Boro Zone
8186,FTD,B02682,91.0,3,2,Brooklyn,Boro Zone
8187,FTD,B02682,91.0,4,1,Brooklyn,Boro Zone
8188,FTD,B02682,91.0,5,2,Brooklyn,Boro Zone
8189,FTD,B02682,91.0,6,5,Brooklyn,Boro Zone
8190,FTD,B02682,91.0,7,7,Brooklyn,Boro Zone
8191,FTD,B02682,91.0,8,8,Brooklyn,Boro Zone
8192,FTD,B02682,91.0,9,6,Brooklyn,Boro Zone
8193,FTD,B02682,92.0,0,2,Queens,Boro Zone
8194,FTD,B02682,92.0,11,4,Queens,Boro Zone
8195,FTD,B02682,92.0,12,4,Queens,Boro Zone
8196,FTD,B02682,92.0,13,1,Queens,Boro Zone
8197,FTD,B02682,92.0,5,1,Queens,Boro Zone
8198,FTD,B02682,92.0,6,2,Queens,Boro Zone
8199,FTD,B02682,92.0,7,6,Queens,Boro Zone
8200,FTD,B02682,92.0,8,1,Queens,Boro Zone
8201,FTD,B02682,92.0,9,2,Queens,Boro Zone
8202,FTD,B02682,93.0,10,1,Queens,Boro Zone
8203,FTD,B02682,94.0,0,1,Bronx,Boro Zone
8204,FTD,B02682,94.0,11,1,Bronx,Boro Zone
8205,FTD,B02682,94.0,4,1,Bronx,Boro Zone
8206,FTD,B02682,94.0,8,1,Bronx,Boro Zone
8207,FTD,B02682,94.0,9,1,Bronx,Boro Zone
8208,FTD,B02682,95.0,1,1,Queens,Boro Zone
8209,FTD,B02682,95.0,10,2,Queens,Boro Zone
8210,FTD,B02682,95.0,11,4,Queens,Boro Zone
8211,FTD,B02682,95.0,12,2,Queens,Boro Zone
8212,FTD,B02682,95.0,13,6,Queens,Boro Zone
8213,FTD,B02682,95.0,2,1,Queens,Boro Zone
8214,FTD,B02682,95.0,4,1,Queens,Boro Zone
8215,FTD,B02682,95.0,5,4,Queens,Boro Zone
8216,FTD,B02682,95.0,6,5,Queens,Boro Zone
8217,FTD,B02682,95.0,7,7,Queens,Boro Zone
8218,FTD,B02682,95.0,8,7,Queens,Boro Zone
8219,FTD,B02682,95.0,9,5,Queens,Boro Zone
8220,FTD,B02682,97.0,0,3,Brooklyn,Boro Zone
8221,FTD,B02682,97.0,10,6,Brooklyn,Boro Zone
8222,FTD,B02682,97.0,11,8,Brooklyn,Boro Zone
8223,FTD,B02682,97.0,12,4,Brooklyn,Boro Zone
8224,FTD,B02682,97.0,13,7,Brooklyn,Boro Zone
8225,FTD,B02682,97.0,3,1,Brooklyn,Boro Zone
8226,FTD,B02682,97.0,4,2,Brooklyn,Boro Zone
8227,FTD,B02682,97.0,5,1,Brooklyn,Boro Zone
8228,FTD,B02682,97.0,6,3,Brooklyn,Boro Zone
8229,FTD,B02682,97.0,7,8,Brooklyn,Boro Zone
8230,FTD,B02682,97.0,8,8,Brooklyn,Boro Zone
8231,FTD,B02682,97.0,9,9,Brooklyn,Boro Zone
8232,FTD,B02682,98.0,10,1,Queens,Boro Zone
8233,FTD,B02682,98.0,12,2,Queens,Boro Zone
8234,FTD,B02682,98.0,13,1,Queens,Boro Zone
8235,FTD,B02682,98.0,6,2,Queens,Boro Zone
8236,FTD,B02682,98.0,8,6,Queens,Boro Zone
8237,FTD,B02682,98.0,9,1,Queens,Boro Zone
8238,FTD,B02682,100.0,0,14,Manhattan,Yellow Zone
8239,FTD,B02682,100.0,1,8,Manhattan,Yellow Zone
8240,FTD,B02682,100.0,10,8,Manhattan,Yellow Zone
8241,FTD,B02682,100.0,11,8,Manhattan,Yellow Zone
8242,FTD,B02682,100.0,12,10,Manhattan,Yellow Zone
8243,FTD,B02682,100.0,13,11,Manhattan,Yellow Zone
8244,FTD,B02682,100.0,2,1,Manhattan,Yellow Zone
8245,FTD,B02682,100.0,3,5,Manhattan,Yellow Zone
8246,FTD,B02682,100.0,4,1,Manhattan,Yellow Zone
8247,FTD,B02682,100.0,5,4,Manhattan,Yellow Zone
8248,FTD,B02682,100.0,6,6,Manhattan,Yellow Zone
8249,FTD,B02682,100.0,7,5,Manhattan,Yellow Zone
8250,FTD,B02682,100.0,8,6,Manhattan,Yellow Zone
8251,FTD,B02682,100.0,9,7,Manhattan,Yellow Zone
8252,FTD,B02682,101.0,10,1,Queens,Boro Zone
8253,FTD,B02682,101.0,12,1,Queens,Boro Zone
8254,FTD,B02682,101.0,8,1,Queens,Boro Zone
8255,FTD,B02682,102.0,0,1,Queens,Boro Zone
8256,FTD,B02682,102.0,12,2,Queens,Boro Zone
8257,FTD,B02682,102.0,7,5,Queens,Boro Zone
8258,FTD,B02682,102.0,8,4,Queens,Boro Zone
8259,FTD,B02682,102.0,9,2,Queens,Boro Zone
8260,FTD,B02682,106.0,0,1,Brooklyn,Boro Zone
8261,FTD,B02682,106.0,10,2,Brooklyn,Boro Zone
8262,FTD,B02682,106.0,11,1,Brooklyn,Boro Zone
8263,FTD,B02682,106.0,12,1,Brooklyn,Boro Zone
8264,FTD,B02682,106.0,13,1,Brooklyn,Boro Zone
8265,FTD,B02682,106.0,2,1,Brooklyn,Boro Zone
8266,FTD,B02682,106.0,7,2,Brooklyn,Boro Zone
8267,FTD,B02682,106.0,8,1,Brooklyn,Boro Zone
8268,FTD,B02682,107.0,0,10,Manhattan,Yellow Zone
8269,FTD,B02682,107.0,1,9,Manhattan,Yellow Zone
8270,FTD,B02682,107.0,10,19,Manhattan,Yellow Zone
8271,FTD,B02682,107.0,11,9,Manhattan,Yellow Zone
8272,FTD,B02682,107.0,12,9,Manhattan,Yellow Zone
8273,FTD,B02682,107.0,13,11,Manhattan,Yellow Zone
8274,FTD,B02682,107.0,2,6,Manhattan,Yellow Zone
8275,FTD,B02682,107.0,3,2,Manhattan,Yellow Zone
8276,FTD,B02682,107.0,4,3,Manhattan,Yellow Zone
8277,FTD,B02682,107.0,5,7,Manhattan,Yellow Zone
8278,FTD,B02682,107.0,6,15,Manhattan,Yellow Zone
8279,FTD,B02682,107.0,7,25,Manhattan,Yellow Zone
8280,FTD,B02682,107.0,8,30,Manhattan,Yellow Zone
8281,FTD,B02682,107.0,9,18,Manhattan,Yellow Zone
8282,FTD,B02682,108.0,1,1,Brooklyn,Boro Zone
8283,FTD,B02682,108.0,11,1,Brooklyn,Boro Zone
8284,FTD,B02682,108.0,12,1,Brooklyn,Boro Zone
8285,FTD,B02682,108.0,13,2,Brooklyn,Boro Zone
8286,FTD,B02682,108.0,4,1,Brooklyn,Boro Zone
8287,FTD,B02682,108.0,6,1,Brooklyn,Boro Zone
8288,FTD,B02682,108.0,8,3,Brooklyn,Boro Zone
8289,FTD,B02682,108.0,9,2,Brooklyn,Boro Zone
8290,FTD,B02682,109.0,3,1,Staten Island,Boro Zone
8291,FTD,B02682,109.0,9,1,Staten Island,Boro Zone
8292,FTD,B02682,112.0,0,6,Brooklyn,Boro Zone
8293,FTD,B02682,112.0,1,4,Brooklyn,Boro Zone
8294,FTD,B02682,112.0,10,9,Brooklyn,Boro Zone
8295,FTD,B02682,112.0,11,13,Brooklyn,Boro Zone
8296,FTD,B02682,112.0,12,6,Brooklyn,Boro Zone
8297,FTD,B02682,112.0,13,15,Brooklyn,Boro Zone
8298,FTD,B02682,112.0,3,2,Brooklyn,Boro Zone
8299,FTD,B02682,112.0,4,1,Brooklyn,Boro Zone
8300,FTD,B02682,112.0,5,6,Brooklyn,Boro Zone
8301,FTD,B02682,112.0,6,4,Brooklyn,Boro Zone
8302,FTD,B02682,112.0,7,7,Brooklyn,Boro Zone
8303,FTD,B02682,112.0,8,17,Brooklyn,Boro Zone
8304,FTD,B02682,112.0,9,15,Brooklyn,Boro Zone
8305,FTD,B02682,113.0,0,9,Manhattan,Yellow Zone
8306,FTD,B02682,113.0,1,1,Manhattan,Yellow Zone
8307,FTD,B02682,113.0,10,9,Manhattan,Yellow Zone
8308,FTD,B02682,113.0,11,13,Manhattan,Yellow Zone
8309,FTD,B02682,113.0,12,10,Manhattan,Yellow Zone
8310,FTD,B02682,113.0,13,11,Manhattan,Yellow Zone
8311,FTD,B02682,113.0,2,2,Manhattan,Yellow Zone
8312,FTD,B02682,113.0,3,1,Manhattan,Yellow Zone
8313,FTD,B02682,113.0,4,1,Manhattan,Yellow Zone
8314,FTD,B02682,113.0,5,5,Manhattan,Yellow Zone
8315,FTD,B02682,113.0,6,5,Manhattan,Yellow Zone
8316,FTD,B02682,113.0,7,14,Manhattan,Yellow Zone
8317,FTD,B02682,113.0,8,10,Manhattan,Yellow Zone
8318,FTD,B02682,113.0,9,15,Manhattan,Yellow Zone
8319,FTD,B02682,114.0,0,9,Manhattan,Yellow Zone
8320,FTD,B02682,114.0,1,3,Manhattan,Yellow Zone
8321,FTD,B02682,114.0,10,7,Manhattan,Yellow Zone
8322,FTD,B02682,114.0,11,10,Manhattan,Yellow Zone
8323,FTD,B02682,114.0,12,7,Manhattan,Yellow Zone
8324,FTD,B02682,114.0,13,12,Manhattan,Yellow Zone
8325,FTD,B02682,114.0,2,5,Manhattan,Yellow Zone
8326,FTD,B02682,114.0,3,3,Manhattan,Yellow Zone
8327,FTD,B02682,114.0,4,4,Manhattan,Yellow Zone
8328,FTD,B02682,114.0,7,11,Manhattan,Yellow Zone
8329,FTD,B02682,114.0,8,9,Manhattan,Yellow Zone
8330,FTD,B02682,114.0,9,10,Manhattan,Yellow Zone
8331,FTD,B02682,115.0,4,1,Staten Island,Boro Zone
8332,FTD,B02682,115.0,5,1,Staten Island,Boro Zone
8333,FTD,B02682,115.0,7,3,Staten Island,Boro Zone
8334,FTD,B02682,116.0,0,3,Manhattan,Boro Zone
8335,FTD,B02682,116.0,1,1,Manhattan,Boro Zone
8336,FTD,B02682,116.0,10,6,Manhattan,Boro Zone
8337,FTD,B02682,116.0,11,4,Manhattan,Boro Zone
8338,FTD,B02682,116.0,12,3,Manhattan,Boro Zone
8339,FTD,B02682,116.0,13,4,Manhattan,Boro Zone
8340,FTD,B02682,116.0,2,1,Manhattan,Boro Zone
8341,FTD,B02682,116.0,3,2,Manhattan,Boro Zone
8342,FTD,B02682,116.0,4,1,Manhattan,Boro Zone
8343,FTD,B02682,116.0,6,1,Manhattan,Boro Zone
8344,FTD,B02682,116.0,7,4,Manhattan,Boro Zone
8345,FTD,B02682,116.0,8,3,Manhattan,Boro Zone
8346,FTD,B02682,116.0,9,8,Manhattan,Boro Zone
8347,FTD,B02682,117.0,13,2,Queens,Boro Zone
8348,FTD,B02682,117.0,3,1,Queens,Boro Zone
8349,FTD,B02682,118.0,10,1,Staten Island,Boro Zone
8350,FTD,B02682,118.0,11,1,Staten Island,Boro Zone
8351,FTD,B02682,118.0,13,1,Staten Island,Boro Zone
8352,FTD,B02682,118.0,8,1,Staten Island,Boro Zone
8353,FTD,B02682,119.0,12,2,Bronx,Boro Zone
8354,FTD,B02682,119.0,3,1,Bronx,Boro Zone
8355,FTD,B02682,119.0,7,4,Bronx,Boro Zone
8356,FTD,B02682,119.0,8,1,Bronx,Boro Zone
8357,FTD,B02682,121.0,0,1,Queens,Boro Zone
8358,FTD,B02682,121.0,10,1,Queens,Boro Zone
8359,FTD,B02682,121.0,11,6,Queens,Boro Zone
8360,FTD,B02682,121.0,12,2,Queens,Boro Zone
8361,FTD,B02682,121.0,4,1,Queens,Boro Zone
8362,FTD,B02682,121.0,5,1,Queens,Boro Zone
8363,FTD,B02682,121.0,6,2,Queens,Boro Zone
8364,FTD,B02682,121.0,7,3,Queens,Boro Zone
8365,FTD,B02682,121.0,8,2,Queens,Boro Zone
8366,FTD,B02682,121.0,9,4,Queens,Boro Zone
8367,FTD,B02682,122.0,10,3,Queens,Boro Zone
8368,FTD,B02682,122.0,11,1,Queens,Boro Zone
8369,FTD,B02682,122.0,8,2,Queens,Boro Zone
8370,FTD,B02682,123.0,0,4,Brooklyn,Boro Zone
8371,FTD,B02682,123.0,1,2,Brooklyn,Boro Zone
8372,FTD,B02682,123.0,10,5,Brooklyn,Boro Zone
8373,FTD,B02682,123.0,11,2,Brooklyn,Boro Zone
8374,FTD,B02682,123.0,12,1,Brooklyn,Boro Zone
8375,FTD,B02682,123.0,13,3,Brooklyn,Boro Zone
8376,FTD,B02682,123.0,2,1,Brooklyn,Boro Zone
8377,FTD,B02682,123.0,3,1,Brooklyn,Boro Zone
8378,FTD,B02682,123.0,4,1,Brooklyn,Boro Zone
8379,FTD,B02682,123.0,6,4,Brooklyn,Boro Zone
8380,FTD,B02682,123.0,7,4,Brooklyn,Boro Zone
8381,FTD,B02682,123.0,8,4,Brooklyn,Boro Zone
8382,FTD,B02682,123.0,9,5,Brooklyn,Boro Zone
8383,FTD,B02682,124.0,10,1,Queens,Boro Zone
8384,FTD,B02682,124.0,11,1,Queens,Boro Zone
8385,FTD,B02682,124.0,12,1,Queens,Boro Zone
8386,FTD,B02682,124.0,13,1,Queens,Boro Zone
8387,FTD,B02682,124.0,6,1,Queens,Boro Zone
8388,FTD,B02682,124.0,7,1,Queens,Boro Zone
8389,FTD,B02682,125.0,0,4,Manhattan,Yellow Zone
8390,FTD,B02682,125.0,1,4,Manhattan,Yellow Zone
8391,FTD,B02682,125.0,10,10,Manhattan,Yellow Zone
8392,FTD,B02682,125.0,11,7,Manhattan,Yellow Zone
8393,FTD,B02682,125.0,12,9,Manhattan,Yellow Zone
8394,FTD,B02682,125.0,13,5,Manhattan,Yellow Zone
8395,FTD,B02682,125.0,2,1,Manhattan,Yellow Zone
8396,FTD,B02682,125.0,3,1,Manhattan,Yellow Zone
8397,FTD,B02682,125.0,4,3,Manhattan,Yellow Zone
8398,FTD,B02682,125.0,5,1,Manhattan,Yellow Zone
8399,FTD,B02682,125.0,6,4,Manhattan,Yellow Zone
8400,FTD,B02682,125.0,8,5,Manhattan,Yellow Zone
8401,FTD,B02682,125.0,9,2,Manhattan,Yellow Zone
8402,FTD,B02682,126.0,0,1,Bronx,Boro Zone
8403,FTD,B02682,126.0,2,1,Bronx,Boro Zone
8404,FTD,B02682,126.0,8,2,Bronx,Boro Zone
8405,FTD,B02682,127.0,0,4,Manhattan,Boro Zone
8406,FTD,B02682,127.0,1,2,Manhattan,Boro Zone
8407,FTD,B02682,127.0,10,4,Manhattan,Boro Zone
8408,FTD,B02682,127.0,4,3,Manhattan,Boro Zone
8409,FTD,B02682,127.0,5,3,Manhattan,Boro Zone
8410,FTD,B02682,127.0,7,2,Manhattan,Boro Zone
8411,FTD,B02682,127.0,8,3,Manhattan,Boro Zone
8412,FTD,B02682,127.0,9,1,Manhattan,Boro Zone
8413,FTD,B02682,128.0,10,1,Manhattan,Boro Zone
8414,FTD,B02682,128.0,7,1,Manhattan,Boro Zone
8415,FTD,B02682,129.0,0,3,Queens,Boro Zone
8416,FTD,B02682,129.0,1,1,Queens,Boro Zone
8417,FTD,B02682,129.0,10,3,Queens,Boro Zone
8418,FTD,B02682,129.0,11,4,Queens,Boro Zone
8419,FTD,B02682,129.0,12,3,Queens,Boro Zone
8420,FTD,B02682,129.0,13,8,Queens,Boro Zone
8421,FTD,B02682,129.0,3,1,Queens,Boro Zone
8422,FTD,B02682,129.0,4,2,Queens,Boro Zone
8423,FTD,B02682,129.0,5,3,Queens,Boro Zone
8424,FTD,B02682,129.0,6,2,Queens,Boro Zone
8425,FTD,B02682,129.0,7,7,Queens,Boro Zone
8426,FTD,B02682,129.0,8,13,Queens,Boro Zone
8427,FTD,B02682,129.0,9,1,Queens,Boro Zone
8428,FTD,B02682,130.0,0,3,Queens,Boro Zone
8429,FTD,B02682,130.0,1,1,Queens,Boro Zone
8430,FTD,B02682,130.0,10,4,Queens,Boro Zone
8431,FTD,B02682,130.0,11,4,Queens,Boro Zone
8432,FTD,B02682,130.0,12,2,Queens,Boro Zone
8433,FTD,B02682,130.0,13,5,Queens,Boro Zone
8434,FTD,B02682,130.0,2,2,Queens,Boro Zone
8435,FTD,B02682,130.0,6,3,Queens,Boro Zone
8436,FTD,B02682,130.0,7,1,Queens,Boro Zone
8437,FTD,B02682,130.0,8,1,Queens,Boro Zone
8438,FTD,B02682,130.0,9,3,Queens,Boro Zone
8439,FTD,B02682,131.0,0,1,Queens,Boro Zone
8440,FTD,B02682,131.0,10,2,Queens,Boro Zone
8441,FTD,B02682,131.0,12,3,Queens,Boro Zone
8442,FTD,B02682,131.0,13,3,Queens,Boro Zone
8443,FTD,B02682,131.0,4,1,Queens,Boro Zone
8444,FTD,B02682,131.0,6,2,Queens,Boro Zone
8445,FTD,B02682,131.0,7,3,Queens,Boro Zone
8446,FTD,B02682,131.0,8,3,Queens,Boro Zone
8447,FTD,B02682,131.0,9,4,Queens,Boro Zone
8448,FTD,B02682,132.0,0,14,Queens,Airports
8449,FTD,B02682,132.0,1,11,Queens,Airports
8450,FTD,B02682,132.0,10,5,Queens,Airports
8451,FTD,B02682,132.0,11,8,Queens,Airports
8452,FTD,B02682,132.0,12,10,Queens,Airports
8453,FTD,B02682,132.0,13,17,Queens,Airports
8454,FTD,B02682,132.0,2,1,Queens,Airports
8455,FTD,B02682,132.0,4,1,Queens,Airports
8456,FTD,B02682,132.0,5,27,Queens,Airports
8457,FTD,B02682,132.0,6,29,Queens,Airports
8458,FTD,B02682,132.0,7,14,Queens,Airports
8459,FTD,B02682,132.0,8,7,Queens,Airports
8460,FTD,B02682,132.0,9,4,Queens,Airports
8461,FTD,B02682,133.0,1,1,Brooklyn,Boro Zone
8462,FTD,B02682,133.0,10,5,Brooklyn,Boro Zone
8463,FTD,B02682,133.0,11,1,Brooklyn,Boro Zone
8464,FTD,B02682,133.0,12,2,Brooklyn,Boro Zone
8465,FTD,B02682,133.0,13,3,Brooklyn,Boro Zone
8466,FTD,B02682,133.0,2,1,Brooklyn,Boro Zone
8467,FTD,B02682,133.0,6,1,Brooklyn,Boro Zone
8468,FTD,B02682,133.0,8,4,Brooklyn,Boro Zone
8469,FTD,B02682,133.0,9,2,Brooklyn,Boro Zone
8470,FTD,B02682,134.0,0,1,Queens,Boro Zone
8471,FTD,B02682,134.0,10,2,Queens,Boro Zone
8472,FTD,B02682,134.0,11,2,Queens,Boro Zone
8473,FTD,B02682,134.0,12,1,Queens,Boro Zone
8474,FTD,B02682,134.0,13,1,Queens,Boro Zone
8475,FTD,B02682,134.0,2,1,Queens,Boro Zone
8476,FTD,B02682,134.0,4,1,Queens,Boro Zone
8477,FTD,B02682,134.0,5,1,Queens,Boro Zone
8478,FTD,B02682,134.0,6,2,Queens,Boro Zone
8479,FTD,B02682,134.0,7,2,Queens,Boro Zone
8480,FTD,B02682,134.0,8,3,Queens,Boro Zone
8481,FTD,B02682,134.0,9,1,Queens,Boro Zone
8482,FTD,B02682,135.0,0,1,Queens,Boro Zone
8483,FTD,B02682,135.0,10,3,Queens,Boro Zone
8484,FTD,B02682,135.0,11,3,Queens,Boro Zone
8485,FTD,B02682,135.0,12,4,Queens,Boro Zone
8486,FTD,B02682,135.0,13,2,Queens,Boro Zone
8487,FTD,B02682,135.0,5,1,Queens,Boro Zone
8488,FTD,B02682,135.0,6,1,Queens,Boro Zone
8489,FTD,B02682,135.0,7,9,Queens,Boro Zone
8490,FTD,B02682,135.0,8,3,Queens,Boro Zone
8491,FTD,B02682,135.0,9,6,Queens,Boro Zone
8492,FTD,B02682,136.0,0,1,Bronx,Boro Zone
8493,FTD,B02682,136.0,1,1,Bronx,Boro Zone
8494,FTD,B02682,136.0,10,1,Bronx,Boro Zone
8495,FTD,B02682,136.0,2,1,Bronx,Boro Zone
8496,FTD,B02682,136.0,3,1,Bronx,Boro Zone
8497,FTD,B02682,136.0,5,1,Bronx,Boro Zone
8498,FTD,B02682,136.0,7,3,Bronx,Boro Zone
8499,FTD,B02682,136.0,8,3,Bronx,Boro Zone
8500,FTD,B02682,136.0,9,1,Bronx,Boro Zone
8501,FTD,B02682,137.0,0,3,Manhattan,Yellow Zone
8502,FTD,B02682,137.0,1,4,Manhattan,Yellow Zone
8503,FTD,B02682,137.0,10,5,Manhattan,Yellow Zone
8504,FTD,B02682,137.0,11,8,Manhattan,Yellow Zone
8505,FTD,B02682,137.0,12,5,Manhattan,Yellow Zone
8506,FTD,B02682,137.0,13,7,Manhattan,Yellow Zone
8507,FTD,B02682,137.0,2,1,Manhattan,Yellow Zone
8508,FTD,B02682,137.0,5,3,Manhattan,Yellow Zone
8509,FTD,B02682,137.0,6,5,Manhattan,Yellow Zone
8510,FTD,B02682,137.0,7,19,Manhattan,Yellow Zone
8511,FTD,B02682,137.0,8,28,Manhattan,Yellow Zone
8512,FTD,B02682,137.0,9,23,Manhattan,Yellow Zone
8513,FTD,B02682,138.0,0,18,Queens,Airports
8514,FTD,B02682,138.0,1,1,Queens,Airports
8515,FTD,B02682,138.0,10,39,Queens,Airports
8516,FTD,B02682,138.0,11,33,Queens,Airports
8517,FTD,B02682,138.0,12,15,Queens,Airports
8518,FTD,B02682,138.0,13,20,Queens,Airports
8519,FTD,B02682,138.0,7,6,Queens,Airports
8520,FTD,B02682,138.0,8,15,Queens,Airports
8521,FTD,B02682,138.0,9,24,Queens,Airports
8522,FTD,B02682,139.0,0,1,Queens,Boro Zone
8523,FTD,B02682,139.0,10,1,Queens,Boro Zone
8524,FTD,B02682,139.0,11,1,Queens,Boro Zone
8525,FTD,B02682,139.0,3,1,Queens,Boro Zone
8526,FTD,B02682,139.0,4,2,Queens,Boro Zone
8527,FTD,B02682,139.0,6,2,Queens,Boro Zone
8528,FTD,B02682,139.0,7,4,Queens,Boro Zone
8529,FTD,B02682,139.0,8,3,Queens,Boro Zone
8530,FTD,B02682,139.0,9,4,Queens,Boro Zone
8531,FTD,B02682,140.0,0,3,Manhattan,Yellow Zone
8532,FTD,B02682,140.0,1,1,Manhattan,Yellow Zone
8533,FTD,B02682,140.0,10,8,Manhattan,Yellow Zone
8534,FTD,B02682,140.0,11,6,Manhattan,Yellow Zone
8535,FTD,B02682,140.0,12,8,Manhattan,Yellow Zone
8536,FTD,B02682,140.0,13,11,Manhattan,Yellow Zone
8537,FTD,B02682,140.0,2,2,Manhattan,Yellow Zone
8538,FTD,B02682,140.0,4,3,Manhattan,Yellow Zone
8539,FTD,B02682,140.0,5,4,Manhattan,Yellow Zone
8540,FTD,B02682,140.0,6,7,Manhattan,Yellow Zone
8541,FTD,B02682,140.0,7,21,Manhattan,Yellow Zone
8542,FTD,B02682,140.0,8,24,Manhattan,Yellow Zone
8543,FTD,B02682,140.0,9,20,Manhattan,Yellow Zone
8544,FTD,B02682,141.0,0,4,Manhattan,Yellow Zone
8545,FTD,B02682,141.0,1,4,Manhattan,Yellow Zone
8546,FTD,B02682,141.0,10,8,Manhattan,Yellow Zone
8547,FTD,B02682,141.0,11,11,Manhattan,Yellow Zone
8548,FTD,B02682,141.0,12,13,Manhattan,Yellow Zone
8549,FTD,B02682,141.0,13,5,Manhattan,Yellow Zone
8550,FTD,B02682,141.0,2,1,Manhattan,Yellow Zone
8551,FTD,B02682,141.0,3,2,Manhattan,Yellow Zone
8552,FTD,B02682,141.0,4,2,Manhattan,Yellow Zone
8553,FTD,B02682,141.0,5,5,Manhattan,Yellow Zone
8554,FTD,B02682,141.0,6,10,Manhattan,Yellow Zone
8555,FTD,B02682,141.0,7,20,Manhattan,Yellow Zone
8556,FTD,B02682,141.0,8,24,Manhattan,Yellow Zone
8557,FTD,B02682,141.0,9,24,Manhattan,Yellow Zone
8558,FTD,B02682,142.0,0,3,Manhattan,Yellow Zone
8559,FTD,B02682,142.0,1,1,Manhattan,Yellow Zone
8560,FTD,B02682,142.0,10,16,Manhattan,Yellow Zone
8561,FTD,B02682,142.0,11,7,Manhattan,Yellow Zone
8562,FTD,B02682,142.0,12,7,Manhattan,Yellow Zone
8563,FTD,B02682,142.0,13,9,Manhattan,Yellow Zone
8564,FTD,B02682,142.0,2,2,Manhattan,Yellow Zone
8565,FTD,B02682,142.0,3,2,Manhattan,Yellow Zone
8566,FTD,B02682,142.0,4,1,Manhattan,Yellow Zone
8567,FTD,B02682,142.0,5,3,Manhattan,Yellow Zone
8568,FTD,B02682,142.0,6,7,Manhattan,Yellow Zone
8569,FTD,B02682,142.0,7,21,Manhattan,Yellow Zone
8570,FTD,B02682,142.0,8,28,Manhattan,Yellow Zone
8571,FTD,B02682,142.0,9,22,Manhattan,Yellow Zone
8572,FTD,B02682,143.0,0,2,Manhattan,Yellow Zone
8573,FTD,B02682,143.0,10,7,Manhattan,Yellow Zone
8574,FTD,B02682,143.0,11,12,Manhattan,Yellow Zone
8575,FTD,B02682,143.0,12,9,Manhattan,Yellow Zone
8576,FTD,B02682,143.0,13,5,Manhattan,Yellow Zone
8577,FTD,B02682,143.0,3,1,Manhattan,Yellow Zone
8578,FTD,B02682,143.0,4,1,Manhattan,Yellow Zone
8579,FTD,B02682,143.0,5,5,Manhattan,Yellow Zone
8580,FTD,B02682,143.0,6,6,Manhattan,Yellow Zone
8581,FTD,B02682,143.0,7,16,Manhattan,Yellow Zone
