,ride,VenID,PUID,PUhour,tot_rides,Zone,service_zone
17945,FTD,B02872,16.0,4,1,Bayside,Boro Zone
17946,FTD,B02872,17.0,0,6,Bedford,Boro Zone
17947,FTD,B02872,17.0,1,4,Bedford,Boro Zone
17948,FTD,B02872,17.0,2,5,Bedford,Boro Zone
17949,FTD,B02872,17.0,3,4,Bedford,Boro Zone
17950,FTD,B02872,17.0,4,5,Bedford,Boro Zone
17951,FTD,B02872,17.0,5,1,Bedford,Boro Zone
17952,FTD,B02872,18.0,0,3,Bedford Park,Boro Zone
17953,FTD,B02872,18.0,1,4,Bedford Park,Boro Zone
17954,FTD,B02872,18.0,2,2,Bedford Park,Boro Zone
17955,FTD,B02872,18.0,3,4,Bedford Park,Boro Zone
17956,FTD,B02872,18.0,4,1,Bedford Park,Boro Zone
17957,FTD,B02872,18.0,6,1,Bedford Park,Boro Zone
17958,FTD,B02872,19.0,0,2,Bellerose,Boro Zone
17959,FTD,B02872,19.0,2,1,Bellerose,Boro Zone
17960,FTD,B02872,19.0,5,1,Bellerose,Boro Zone
17961,FTD,B02872,20.0,0,2,Belmont,Boro Zone
17962,FTD,B02872,20.0,1,1,Belmont,Boro Zone
17963,FTD,B02872,20.0,3,1,Belmont,Boro Zone
17964,FTD,B02872,20.0,6,1,Belmont,Boro Zone
17965,FTD,B02872,21.0,1,3,Bensonhurst East,Boro Zone
17966,FTD,B02872,21.0,3,3,Bensonhurst East,Boro Zone
17967,FTD,B02872,21.0,4,1,Bensonhurst East,Boro Zone
17968,FTD,B02872,22.0,2,3,Bensonhurst West,Boro Zone
17969,FTD,B02872,22.0,3,1,Bensonhurst West,Boro Zone
17970,FTD,B02872,22.0,5,2,Bensonhurst West,Boro Zone
17971,FTD,B02872,23.0,2,1,Bloomfield/Emerson Hill,Boro Zone
17972,FTD,B02872,23.0,3,1,Bloomfield/Emerson Hill,Boro Zone
17973,FTD,B02872,24.0,0,1,Bloomingdale,Yellow Zone
17974,FTD,B02872,24.0,1,2,Bloomingdale,Yellow Zone
17975,FTD,B02872,24.0,2,2,Bloomingdale,Yellow Zone
17976,FTD,B02872,24.0,3,1,Bloomingdale,Yellow Zone
17977,FTD,B02872,24.0,5,1,Bloomingdale,Yellow Zone
17978,FTD,B02872,25.0,0,2,Boerum Hill,Boro Zone
17979,FTD,B02872,25.0,1,1,Boerum Hill,Boro Zone
17980,FTD,B02872,25.0,2,1,Boerum Hill,Boro Zone
17981,FTD,B02872,25.0,3,4,Boerum Hill,Boro Zone
17982,FTD,B02872,26.0,0,2,Borough Park,Boro Zone
17983,FTD,B02872,26.0,1,3,Borough Park,Boro Zone
17984,FTD,B02872,28.0,1,1,Briarwood/Jamaica Hills,Boro Zone
17985,FTD,B02872,28.0,3,2,Briarwood/Jamaica Hills,Boro Zone
17986,FTD,B02872,29.0,3,3,Brighton Beach,Boro Zone
17987,FTD,B02872,29.0,4,1,Brighton Beach,Boro Zone
17988,FTD,B02872,29.0,5,3,Brighton Beach,Boro Zone
17989,FTD,B02872,32.0,0,1,Bronxdale,Boro Zone
17990,FTD,B02872,32.0,1,1,Bronxdale,Boro Zone
17991,FTD,B02872,32.0,3,2,Bronxdale,Boro Zone
17992,FTD,B02872,32.0,4,1,Bronxdale,Boro Zone
17993,FTD,B02872,33.0,1,1,Brooklyn Heights,Boro Zone
17994,FTD,B02872,33.0,5,1,Brooklyn Heights,Boro Zone
17995,FTD,B02872,34.0,3,1,Brooklyn Navy Yard,Boro Zone
17996,FTD,B02872,35.0,0,2,Brownsville,Boro Zone
17997,FTD,B02872,35.0,1,3,Brownsville,Boro Zone
17998,FTD,B02872,35.0,2,5,Brownsville,Boro Zone
17999,FTD,B02872,35.0,3,2,Brownsville,Boro Zone
18000,FTD,B02872,35.0,4,1,Brownsville,Boro Zone
18001,FTD,B02872,36.0,0,5,Bushwick North,Boro Zone
18002,FTD,B02872,36.0,1,5,Bushwick North,Boro Zone
18003,FTD,B02872,36.0,2,7,Bushwick North,Boro Zone
18004,FTD,B02872,36.0,3,14,Bushwick North,Boro Zone
18005,FTD,B02872,36.0,4,11,Bushwick North,Boro Zone
18006,FTD,B02872,36.0,5,1,Bushwick North,Boro Zone
18007,FTD,B02872,36.0,6,1,Bushwick North,Boro Zone
18008,FTD,B02872,37.0,0,5,Bushwick South,Boro Zone
18009,FTD,B02872,37.0,1,3,Bushwick South,Boro Zone
18010,FTD,B02872,37.0,2,11,Bushwick South,Boro Zone
18011,FTD,B02872,37.0,3,15,Bushwick South,Boro Zone
18012,FTD,B02872,37.0,4,16,Bushwick South,Boro Zone
18013,FTD,B02872,37.0,5,2,Bushwick South,Boro Zone
18014,FTD,B02872,37.0,6,2,Bushwick South,Boro Zone
18015,FTD,B02872,38.0,0,1,Cambria Heights,Boro Zone
18016,FTD,B02872,38.0,2,2,Cambria Heights,Boro Zone
18017,FTD,B02872,38.0,4,1,Cambria Heights,Boro Zone
18018,FTD,B02872,39.0,1,4,Canarsie,Boro Zone
18019,FTD,B02872,39.0,4,2,Canarsie,Boro Zone
18020,FTD,B02872,39.0,5,2,Canarsie,Boro Zone
18021,FTD,B02872,40.0,0,1,Carroll Gardens,Boro Zone
18022,FTD,B02872,40.0,1,2,Carroll Gardens,Boro Zone
18023,FTD,B02872,41.0,0,1,Central Harlem,Boro Zone
18024,FTD,B02872,41.0,1,2,Central Harlem,Boro Zone
18025,FTD,B02872,41.0,2,4,Central Harlem,Boro Zone
18026,FTD,B02872,41.0,3,2,Central Harlem,Boro Zone
18027,FTD,B02872,41.0,4,3,Central Harlem,Boro Zone
18028,FTD,B02872,41.0,5,2,Central Harlem,Boro Zone
18029,FTD,B02872,42.0,0,1,Central Harlem North,Boro Zone
18030,FTD,B02872,42.0,1,3,Central Harlem North,Boro Zone
18031,FTD,B02872,42.0,2,5,Central Harlem North,Boro Zone
18032,FTD,B02872,42.0,3,1,Central Harlem North,Boro Zone
18033,FTD,B02872,42.0,4,1,Central Harlem North,Boro Zone
18034,FTD,B02872,42.0,5,2,Central Harlem North,Boro Zone
18035,FTD,B02872,42.0,6,1,Central Harlem North,Boro Zone
18036,FTD,B02872,43.0,0,2,Central Park,Yellow Zone
18037,FTD,B02872,43.0,1,1,Central Park,Yellow Zone
18038,FTD,B02872,43.0,2,1,Central Park,Yellow Zone
18039,FTD,B02872,43.0,3,1,Central Park,Yellow Zone
18040,FTD,B02872,44.0,2,1,Charleston/Tottenville,Boro Zone
18041,FTD,B02872,45.0,0,2,Chinatown,Yellow Zone
18042,FTD,B02872,45.0,1,1,Chinatown,Yellow Zone
18043,FTD,B02872,45.0,3,2,Chinatown,Yellow Zone
18044,FTD,B02872,45.0,4,2,Chinatown,Yellow Zone
18045,FTD,B02872,47.0,0,2,Claremont/Bathgate,Boro Zone
18046,FTD,B02872,47.0,1,2,Claremont/Bathgate,Boro Zone
18047,FTD,B02872,47.0,3,1,Claremont/Bathgate,Boro Zone
18048,FTD,B02872,48.0,0,3,Clinton East,Yellow Zone
18049,FTD,B02872,48.0,1,6,Clinton East,Yellow Zone
18050,FTD,B02872,48.0,2,7,Clinton East,Yellow Zone
18051,FTD,B02872,48.0,3,7,Clinton East,Yellow Zone
18052,FTD,B02872,48.0,4,5,Clinton East,Yellow Zone
18053,FTD,B02872,48.0,5,3,Clinton East,Yellow Zone
18054,FTD,B02872,48.0,6,2,Clinton East,Yellow Zone
18055,FTD,B02872,49.0,0,4,Clinton Hill,Boro Zone
18056,FTD,B02872,49.0,1,2,Clinton Hill,Boro Zone
18057,FTD,B02872,49.0,2,5,Clinton Hill,Boro Zone
18058,FTD,B02872,49.0,3,3,Clinton Hill,Boro Zone
18059,FTD,B02872,49.0,4,4,Clinton Hill,Boro Zone
18060,FTD,B02872,49.0,5,3,Clinton Hill,Boro Zone
18061,FTD,B02872,50.0,0,1,Clinton West,Yellow Zone
18062,FTD,B02872,50.0,1,2,Clinton West,Yellow Zone
18063,FTD,B02872,50.0,2,4,Clinton West,Yellow Zone
18064,FTD,B02872,50.0,3,3,Clinton West,Yellow Zone
18065,FTD,B02872,50.0,4,3,Clinton West,Yellow Zone
18066,FTD,B02872,50.0,5,1,Clinton West,Yellow Zone
18067,FTD,B02872,50.0,6,1,Clinton West,Yellow Zone
18068,FTD,B02872,53.0,0,1,College Point,Boro Zone
18069,FTD,B02872,53.0,5,1,College Point,Boro Zone
18070,FTD,B02872,55.0,1,1,Coney Island,Boro Zone
18071,FTD,B02872,55.0,4,1,Coney Island,Boro Zone
18072,FTD,B02872,56.0,1,3,Corona,Boro Zone
18073,FTD,B02872,56.0,2,1,Corona,Boro Zone
18074,FTD,B02872,56.0,4,1,Corona,Boro Zone
18075,FTD,B02872,57.0,0,1,Corona,Boro Zone
18076,FTD,B02872,58.0,1,1,Country Club,Boro Zone
18077,FTD,B02872,60.0,1,1,Crotona Park East,Boro Zone
18078,FTD,B02872,60.0,2,4,Crotona Park East,Boro Zone
18079,FTD,B02872,60.0,5,1,Crotona Park East,Boro Zone
18080,FTD,B02872,61.0,0,4,Crown Heights North,Boro Zone
18081,FTD,B02872,61.0,1,11,Crown Heights North,Boro Zone
18082,FTD,B02872,61.0,2,12,Crown Heights North,Boro Zone
18083,FTD,B02872,61.0,3,7,Crown Heights North,Boro Zone
18084,FTD,B02872,61.0,4,2,Crown Heights North,Boro Zone
18085,FTD,B02872,61.0,5,1,Crown Heights North,Boro Zone
18086,FTD,B02872,62.0,0,3,Crown Heights South,Boro Zone
18087,FTD,B02872,62.0,1,1,Crown Heights South,Boro Zone
18088,FTD,B02872,62.0,3,1,Crown Heights South,Boro Zone
18089,FTD,B02872,62.0,5,2,Crown Heights South,Boro Zone
18090,FTD,B02872,63.0,0,1,Cypress Hills,Boro Zone
18091,FTD,B02872,63.0,1,5,Cypress Hills,Boro Zone
18092,FTD,B02872,63.0,2,1,Cypress Hills,Boro Zone
18093,FTD,B02872,63.0,3,1,Cypress Hills,Boro Zone
18094,FTD,B02872,63.0,5,1,Cypress Hills,Boro Zone
18095,FTD,B02872,64.0,2,1,Douglaston,Boro Zone
18096,FTD,B02872,65.0,0,2,Downtown Brooklyn/MetroTech,Boro Zone
18097,FTD,B02872,65.0,1,1,Downtown Brooklyn/MetroTech,Boro Zone
18098,FTD,B02872,65.0,2,1,Downtown Brooklyn/MetroTech,Boro Zone
18099,FTD,B02872,65.0,3,3,Downtown Brooklyn/MetroTech,Boro Zone
18100,FTD,B02872,65.0,5,1,Downtown Brooklyn/MetroTech,Boro Zone
18101,FTD,B02872,66.0,1,2,DUMBO/Vinegar Hill,Boro Zone
18102,FTD,B02872,66.0,2,1,DUMBO/Vinegar Hill,Boro Zone
18103,FTD,B02872,67.0,2,2,Dyker Heights,Boro Zone
18104,FTD,B02872,67.0,3,1,Dyker Heights,Boro Zone
18105,FTD,B02872,67.0,5,1,Dyker Heights,Boro Zone
18106,FTD,B02872,68.0,0,5,East Chelsea,Yellow Zone
18107,FTD,B02872,68.0,1,8,East Chelsea,Yellow Zone
18108,FTD,B02872,68.0,2,9,East Chelsea,Yellow Zone
18109,FTD,B02872,68.0,3,9,East Chelsea,Yellow Zone
18110,FTD,B02872,68.0,4,6,East Chelsea,Yellow Zone
18111,FTD,B02872,68.0,5,2,East Chelsea,Yellow Zone
18112,FTD,B02872,68.0,6,1,East Chelsea,Yellow Zone
18113,FTD,B02872,69.0,0,3,East Concourse/Concourse Village,Boro Zone
18114,FTD,B02872,69.0,1,2,East Concourse/Concourse Village,Boro Zone
18115,FTD,B02872,69.0,2,1,East Concourse/Concourse Village,Boro Zone
18116,FTD,B02872,69.0,3,1,East Concourse/Concourse Village,Boro Zone
18117,FTD,B02872,69.0,5,1,East Concourse/Concourse Village,Boro Zone
18118,FTD,B02872,70.0,0,1,East Elmhurst,Boro Zone
18119,FTD,B02872,70.0,1,1,East Elmhurst,Boro Zone
18120,FTD,B02872,70.0,2,1,East Elmhurst,Boro Zone
18121,FTD,B02872,70.0,3,2,East Elmhurst,Boro Zone
18122,FTD,B02872,70.0,5,1,East Elmhurst,Boro Zone
18123,FTD,B02872,71.0,0,3,East Flatbush/Farragut,Boro Zone
18124,FTD,B02872,71.0,1,1,East Flatbush/Farragut,Boro Zone
18125,FTD,B02872,71.0,2,2,East Flatbush/Farragut,Boro Zone
18126,FTD,B02872,71.0,4,2,East Flatbush/Farragut,Boro Zone
18127,FTD,B02872,72.0,0,3,East Flatbush/Remsen Village,Boro Zone
18128,FTD,B02872,72.0,1,2,East Flatbush/Remsen Village,Boro Zone
18129,FTD,B02872,72.0,2,1,East Flatbush/Remsen Village,Boro Zone
18130,FTD,B02872,72.0,4,1,East Flatbush/Remsen Village,Boro Zone
18131,FTD,B02872,73.0,3,1,East Flushing,Boro Zone
18132,FTD,B02872,74.0,0,3,East Harlem North,Boro Zone
18133,FTD,B02872,74.0,1,4,East Harlem North,Boro Zone
18134,FTD,B02872,74.0,3,1,East Harlem North,Boro Zone
18135,FTD,B02872,74.0,4,4,East Harlem North,Boro Zone
18136,FTD,B02872,74.0,5,3,East Harlem North,Boro Zone
18137,FTD,B02872,74.0,6,1,East Harlem North,Boro Zone
18138,FTD,B02872,75.0,0,1,East Harlem South,Boro Zone
18139,FTD,B02872,75.0,1,3,East Harlem South,Boro Zone
18140,FTD,B02872,75.0,2,1,East Harlem South,Boro Zone
18141,FTD,B02872,75.0,3,3,East Harlem South,Boro Zone
18142,FTD,B02872,75.0,4,1,East Harlem South,Boro Zone
18143,FTD,B02872,76.0,0,4,East New York,Boro Zone
18144,FTD,B02872,76.0,2,3,East New York,Boro Zone
18145,FTD,B02872,76.0,3,8,East New York,Boro Zone
18146,FTD,B02872,77.0,1,2,East New York/Pennsylvania Avenue,Boro Zone
18147,FTD,B02872,77.0,2,3,East New York/Pennsylvania Avenue,Boro Zone
18148,FTD,B02872,77.0,3,2,East New York/Pennsylvania Avenue,Boro Zone
18149,FTD,B02872,77.0,6,1,East New York/Pennsylvania Avenue,Boro Zone
18150,FTD,B02872,78.0,0,2,East Tremont,Boro Zone
18151,FTD,B02872,78.0,1,1,East Tremont,Boro Zone
18152,FTD,B02872,78.0,2,1,East Tremont,Boro Zone
18153,FTD,B02872,78.0,3,1,East Tremont,Boro Zone
18154,FTD,B02872,79.0,0,7,East Village,Yellow Zone
18155,FTD,B02872,79.0,1,6,East Village,Yellow Zone
18156,FTD,B02872,79.0,2,11,East Village,Yellow Zone
18157,FTD,B02872,79.0,3,9,East Village,Yellow Zone
18158,FTD,B02872,79.0,4,13,East Village,Yellow Zone
18159,FTD,B02872,79.0,5,5,East Village,Yellow Zone
18160,FTD,B02872,79.0,6,2,East Village,Yellow Zone
18161,FTD,B02872,80.0,0,6,East Williamsburg,Boro Zone
18162,FTD,B02872,80.0,1,12,East Williamsburg,Boro Zone
18163,FTD,B02872,80.0,2,12,East Williamsburg,Boro Zone
18164,FTD,B02872,80.0,3,11,East Williamsburg,Boro Zone
18165,FTD,B02872,80.0,4,4,East Williamsburg,Boro Zone
18166,FTD,B02872,80.0,5,4,East Williamsburg,Boro Zone
18167,FTD,B02872,80.0,6,1,East Williamsburg,Boro Zone
18168,FTD,B02872,81.0,2,2,Eastchester,Boro Zone
18169,FTD,B02872,81.0,4,1,Eastchester,Boro Zone
18170,FTD,B02872,82.0,0,2,Elmhurst,Boro Zone
18171,FTD,B02872,82.0,1,2,Elmhurst,Boro Zone
18172,FTD,B02872,82.0,2,2,Elmhurst,Boro Zone
18173,FTD,B02872,82.0,3,5,Elmhurst,Boro Zone
18174,FTD,B02872,82.0,4,3,Elmhurst,Boro Zone
18175,FTD,B02872,82.0,6,2,Elmhurst,Boro Zone
18176,FTD,B02872,83.0,3,2,Elmhurst/Maspeth,Boro Zone
18177,FTD,B02872,83.0,4,1,Elmhurst/Maspeth,Boro Zone
18178,FTD,B02872,83.0,5,1,Elmhurst/Maspeth,Boro Zone
18179,FTD,B02872,85.0,0,2,Erasmus,Boro Zone
18180,FTD,B02872,85.0,1,3,Erasmus,Boro Zone
18181,FTD,B02872,85.0,5,1,Erasmus,Boro Zone
18182,FTD,B02872,87.0,0,4,Financial District North,Yellow Zone
18183,FTD,B02872,87.0,1,3,Financial District North,Yellow Zone
18184,FTD,B02872,87.0,2,3,Financial District North,Yellow Zone
18185,FTD,B02872,87.0,3,1,Financial District North,Yellow Zone
18186,FTD,B02872,87.0,4,1,Financial District North,Yellow Zone
18187,FTD,B02872,88.0,0,1,Financial District South,Yellow Zone
18188,FTD,B02872,88.0,2,1,Financial District South,Yellow Zone
18189,FTD,B02872,88.0,3,3,Financial District South,Yellow Zone
18190,FTD,B02872,89.0,0,3,Flatbush/Ditmas Park,Boro Zone
18191,FTD,B02872,89.0,1,2,Flatbush/Ditmas Park,Boro Zone
18192,FTD,B02872,89.0,2,3,Flatbush/Ditmas Park,Boro Zone
18193,FTD,B02872,89.0,3,3,Flatbush/Ditmas Park,Boro Zone
18194,FTD,B02872,89.0,5,1,Flatbush/Ditmas Park,Boro Zone
18195,FTD,B02872,90.0,0,3,Flatiron,Yellow Zone
18196,FTD,B02872,90.0,1,6,Flatiron,Yellow Zone
18197,FTD,B02872,90.0,2,2,Flatiron,Yellow Zone
18198,FTD,B02872,90.0,3,7,Flatiron,Yellow Zone
18199,FTD,B02872,90.0,4,1,Flatiron,Yellow Zone
18200,FTD,B02872,90.0,6,2,Flatiron,Yellow Zone
18201,FTD,B02872,91.0,0,1,Flatlands,Boro Zone
18202,FTD,B02872,91.0,1,3,Flatlands,Boro Zone
18203,FTD,B02872,91.0,2,2,Flatlands,Boro Zone
18204,FTD,B02872,91.0,3,2,Flatlands,Boro Zone
18205,FTD,B02872,91.0,5,4,Flatlands,Boro Zone
18206,FTD,B02872,92.0,0,3,Flushing,Boro Zone
18207,FTD,B02872,92.0,2,1,Flushing,Boro Zone
18208,FTD,B02872,92.0,3,1,Flushing,Boro Zone
18209,FTD,B02872,92.0,4,1,Flushing,Boro Zone
18210,FTD,B02872,93.0,1,1,Flushing Meadows-Corona Park,Boro Zone
18211,FTD,B02872,93.0,2,1,Flushing Meadows-Corona Park,Boro Zone
18212,FTD,B02872,94.0,0,1,Fordham South,Boro Zone
18213,FTD,B02872,94.0,1,3,Fordham South,Boro Zone
18214,FTD,B02872,94.0,2,2,Fordham South,Boro Zone
18215,FTD,B02872,94.0,3,1,Fordham South,Boro Zone
18216,FTD,B02872,95.0,1,3,Forest Hills,Boro Zone
18217,FTD,B02872,95.0,3,2,Forest Hills,Boro Zone
18218,FTD,B02872,95.0,4,1,Forest Hills,Boro Zone
18219,FTD,B02872,95.0,5,1,Forest Hills,Boro Zone
18220,FTD,B02872,97.0,0,3,Fort Greene,Boro Zone
18221,FTD,B02872,97.0,1,3,Fort Greene,Boro Zone
18222,FTD,B02872,97.0,2,4,Fort Greene,Boro Zone
18223,FTD,B02872,97.0,3,3,Fort Greene,Boro Zone
18224,FTD,B02872,97.0,4,2,Fort Greene,Boro Zone
18225,FTD,B02872,98.0,0,1,Fresh Meadows,Boro Zone
18226,FTD,B02872,98.0,3,1,Fresh Meadows,Boro Zone
18227,FTD,B02872,98.0,4,1,Fresh Meadows,Boro Zone
18228,FTD,B02872,99.0,2,1,Freshkills Park,Boro Zone
18229,FTD,B02872,100.0,1,1,Garment District,Yellow Zone
18230,FTD,B02872,100.0,2,3,Garment District,Yellow Zone
18231,FTD,B02872,100.0,3,3,Garment District,Yellow Zone
18232,FTD,B02872,100.0,4,1,Garment District,Yellow Zone
18233,FTD,B02872,101.0,1,2,Glen Oaks,Boro Zone
18234,FTD,B02872,101.0,2,1,Glen Oaks,Boro Zone
18235,FTD,B02872,102.0,2,2,Glendale,Boro Zone
18236,FTD,B02872,106.0,0,1,Gowanus,Boro Zone
18237,FTD,B02872,106.0,1,2,Gowanus,Boro Zone
18238,FTD,B02872,106.0,2,1,Gowanus,Boro Zone
18239,FTD,B02872,106.0,3,2,Gowanus,Boro Zone
18240,FTD,B02872,106.0,5,1,Gowanus,Boro Zone
18241,FTD,B02872,107.0,0,6,Gramercy,Yellow Zone
18242,FTD,B02872,107.0,1,6,Gramercy,Yellow Zone
18243,FTD,B02872,107.0,2,1,Gramercy,Yellow Zone
18244,FTD,B02872,107.0,3,3,Gramercy,Yellow Zone
18245,FTD,B02872,107.0,4,2,Gramercy,Yellow Zone
18246,FTD,B02872,107.0,5,5,Gramercy,Yellow Zone
18247,FTD,B02872,108.0,6,1,Gravesend,Boro Zone
18248,FTD,B02872,109.0,2,1,Great Kills,Boro Zone
18249,FTD,B02872,112.0,0,5,Greenpoint,Boro Zone
18250,FTD,B02872,112.0,1,7,Greenpoint,Boro Zone
18251,FTD,B02872,112.0,2,7,Greenpoint,Boro Zone
18252,FTD,B02872,112.0,3,4,Greenpoint,Boro Zone
18253,FTD,B02872,112.0,4,2,Greenpoint,Boro Zone
18254,FTD,B02872,112.0,5,1,Greenpoint,Boro Zone
18255,FTD,B02872,113.0,0,1,Greenwich Village North,Yellow Zone
18256,FTD,B02872,113.0,1,2,Greenwich Village North,Yellow Zone
18257,FTD,B02872,113.0,2,1,Greenwich Village North,Yellow Zone
18258,FTD,B02872,113.0,3,3,Greenwich Village North,Yellow Zone
18259,FTD,B02872,113.0,5,1,Greenwich Village North,Yellow Zone
18260,FTD,B02872,114.0,0,4,Greenwich Village South,Yellow Zone
18261,FTD,B02872,114.0,1,5,Greenwich Village South,Yellow Zone
18262,FTD,B02872,114.0,2,5,Greenwich Village South,Yellow Zone
18263,FTD,B02872,114.0,3,1,Greenwich Village South,Yellow Zone
18264,FTD,B02872,114.0,4,1,Greenwich Village South,Yellow Zone
18265,FTD,B02872,114.0,6,2,Greenwich Village South,Yellow Zone
18266,FTD,B02872,115.0,2,1,Grymes Hill/Clifton,Boro Zone
18267,FTD,B02872,116.0,0,1,Hamilton Heights,Boro Zone
18268,FTD,B02872,116.0,1,2,Hamilton Heights,Boro Zone
18269,FTD,B02872,116.0,2,6,Hamilton Heights,Boro Zone
18270,FTD,B02872,116.0,3,1,Hamilton Heights,Boro Zone
18271,FTD,B02872,116.0,5,2,Hamilton Heights,Boro Zone
18272,FTD,B02872,116.0,6,1,Hamilton Heights,Boro Zone
18273,FTD,B02872,119.0,0,1,Highbridge,Boro Zone
18274,FTD,B02872,119.0,1,3,Highbridge,Boro Zone
18275,FTD,B02872,119.0,2,1,Highbridge,Boro Zone
18276,FTD,B02872,119.0,3,1,Highbridge,Boro Zone
18277,FTD,B02872,119.0,4,1,Highbridge,Boro Zone
18278,FTD,B02872,121.0,2,1,Hillcrest/Pomonok,Boro Zone
18279,FTD,B02872,121.0,3,1,Hillcrest/Pomonok,Boro Zone
18280,FTD,B02872,121.0,5,1,Hillcrest/Pomonok,Boro Zone
18281,FTD,B02872,122.0,0,2,Hollis,Boro Zone
18282,FTD,B02872,122.0,2,1,Hollis,Boro Zone
18283,FTD,B02872,123.0,0,2,Homecrest,Boro Zone
18284,FTD,B02872,123.0,1,5,Homecrest,Boro Zone
18285,FTD,B02872,123.0,3,2,Homecrest,Boro Zone
18286,FTD,B02872,124.0,6,1,Howard Beach,Boro Zone
18287,FTD,B02872,125.0,0,1,Hudson Sq,Yellow Zone
18288,FTD,B02872,125.0,1,2,Hudson Sq,Yellow Zone
18289,FTD,B02872,125.0,2,2,Hudson Sq,Yellow Zone
18290,FTD,B02872,125.0,6,1,Hudson Sq,Yellow Zone
18291,FTD,B02872,126.0,0,1,Hunts Point,Boro Zone
18292,FTD,B02872,126.0,1,1,Hunts Point,Boro Zone
18293,FTD,B02872,126.0,3,1,Hunts Point,Boro Zone
18294,FTD,B02872,126.0,5,1,Hunts Point,Boro Zone
18295,FTD,B02872,126.0,6,1,Hunts Point,Boro Zone
18296,FTD,B02872,127.0,0,2,Inwood,Boro Zone
18297,FTD,B02872,127.0,1,2,Inwood,Boro Zone
18298,FTD,B02872,127.0,2,4,Inwood,Boro Zone
18299,FTD,B02872,127.0,3,1,Inwood,Boro Zone
18300,FTD,B02872,127.0,4,4,Inwood,Boro Zone
18301,FTD,B02872,127.0,5,2,Inwood,Boro Zone
18302,FTD,B02872,127.0,6,1,Inwood,Boro Zone
18303,FTD,B02872,129.0,0,1,Jackson Heights,Boro Zone
18304,FTD,B02872,129.0,1,9,Jackson Heights,Boro Zone
18305,FTD,B02872,129.0,2,2,Jackson Heights,Boro Zone
18306,FTD,B02872,129.0,3,2,Jackson Heights,Boro Zone
18307,FTD,B02872,129.0,4,2,Jackson Heights,Boro Zone
18308,FTD,B02872,129.0,5,3,Jackson Heights,Boro Zone
18309,FTD,B02872,129.0,6,2,Jackson Heights,Boro Zone
18310,FTD,B02872,130.0,2,2,Jamaica,Boro Zone
18311,FTD,B02872,130.0,3,2,Jamaica,Boro Zone
18312,FTD,B02872,130.0,5,1,Jamaica,Boro Zone
18313,FTD,B02872,131.0,6,1,Jamaica Estates,Boro Zone
18314,FTD,B02872,132.0,0,1,JFK Airport,Airports
18315,FTD,B02872,132.0,1,1,JFK Airport,Airports
18316,FTD,B02872,132.0,6,6,JFK Airport,Airports
18317,FTD,B02872,133.0,2,1,Kensington,Boro Zone
18318,FTD,B02872,133.0,3,1,Kensington,Boro Zone
18319,FTD,B02872,134.0,1,1,Kew Gardens,Boro Zone
18320,FTD,B02872,134.0,2,1,Kew Gardens,Boro Zone
18321,FTD,B02872,134.0,3,2,Kew Gardens,Boro Zone
18322,FTD,B02872,134.0,5,2,Kew Gardens,Boro Zone
18323,FTD,B02872,136.0,0,1,Kingsbridge Heights,Boro Zone
18324,FTD,B02872,136.0,1,1,Kingsbridge Heights,Boro Zone
18325,FTD,B02872,136.0,3,3,Kingsbridge Heights,Boro Zone
18326,FTD,B02872,136.0,4,3,Kingsbridge Heights,Boro Zone
18327,FTD,B02872,136.0,5,1,Kingsbridge Heights,Boro Zone
18328,FTD,B02872,137.0,0,2,Kips Bay,Yellow Zone
18329,FTD,B02872,137.0,1,1,Kips Bay,Yellow Zone
18330,FTD,B02872,137.0,2,6,Kips Bay,Yellow Zone
18331,FTD,B02872,137.0,3,2,Kips Bay,Yellow Zone
18332,FTD,B02872,137.0,5,2,Kips Bay,Yellow Zone
18333,FTD,B02872,138.0,0,1,LaGuardia Airport,Airports
18334,FTD,B02872,138.0,3,1,LaGuardia Airport,Airports
18335,FTD,B02872,140.0,2,6,Lenox Hill East,Yellow Zone
18336,FTD,B02872,140.0,3,3,Lenox Hill East,Yellow Zone
18337,FTD,B02872,140.0,4,1,Lenox Hill East,Yellow Zone
18338,FTD,B02872,141.0,2,3,Lenox Hill West,Yellow Zone
18339,FTD,B02872,141.0,3,2,Lenox Hill West,Yellow Zone
18340,FTD,B02872,142.0,0,4,Lincoln Square East,Yellow Zone
18341,FTD,B02872,142.0,1,5,Lincoln Square East,Yellow Zone
18342,FTD,B02872,142.0,2,2,Lincoln Square East,Yellow Zone
18343,FTD,B02872,142.0,3,1,Lincoln Square East,Yellow Zone
18344,FTD,B02872,142.0,4,1,Lincoln Square East,Yellow Zone
18345,FTD,B02872,143.0,0,1,Lincoln Square West,Yellow Zone
18346,FTD,B02872,143.0,1,2,Lincoln Square West,Yellow Zone
18347,FTD,B02872,143.0,2,1,Lincoln Square West,Yellow Zone
18348,FTD,B02872,143.0,3,2,Lincoln Square West,Yellow Zone
18349,FTD,B02872,144.0,0,1,Little Italy/NoLiTa,Yellow Zone
18350,FTD,B02872,144.0,1,6,Little Italy/NoLiTa,Yellow Zone
18351,FTD,B02872,144.0,2,5,Little Italy/NoLiTa,Yellow Zone
18352,FTD,B02872,144.0,4,2,Little Italy/NoLiTa,Yellow Zone
18353,FTD,B02872,145.0,0,2,Long Island City/Hunters Point,Boro Zone
18354,FTD,B02872,145.0,1,2,Long Island City/Hunters Point,Boro Zone
